master_set,card_num,player,team,variations
,155,Zach Dean,Blues,VIEW DETAILS
,156,Devin Cooley,Sharks,VIEW DETAILS
,157,Landon Slaggert,Blackhawks,VIEW DETAILS
,158,Marat Khusnutdinov,Wild,VIEW DETAILS
,159,Zack Ostapchuk,Senators,VIEW DETAILS
,160,Pierrick Dube,Capitals,VIEW DETAILS
,161,Zachary Bolduc,Blues,VIEW DETAILS
,162,Arshdeep Bains,Canucks,VIEW DETAILS
,163,Justin Brazeau,Bruins,VIEW DETAILS
,164,Mason Morelli,Golden Knights,VIEW DETAILS
,165,Marshall Rifai,Maple Leafs,VIEW DETAILS
,166,Matt Rempe,Rangers,VIEW DETAILS
,167,Matt Villalta,Hockey Club,VIEW DETAILS
,168,Shakir Mukhamadullin,Sharks,VIEW DETAILS
,169,Adam Klapka,Flames,VIEW DETAILS
,170,Kyle MacLean,Islanders,VIEW DETAILS
,171,Brendan Brisson,Golden Knights,VIEW DETAILS
,172,Joshua Roy,Canadiens,VIEW DETAILS
,173,Phil Kemp,Oilers,VIEW DETAILS
,174,Maxwell Crozier,Lightning,VIEW DETAILS
,175,Gage Goncalves,Lightning,VIEW DETAILS
,176,Jesper Wallstedt,Wild,VIEW DETAILS
,177,Yan Kuznetsov,Flames,VIEW DETAILS
,178,Jason Polin,Avalanche,VIEW DETAILS
,179,Graeme Clarke,Devils,VIEW DETAILS
,180,Lukas Cormier,Golden Knights,VIEW DETAILS
,181,Emil Lilleberg,Lightning,VIEW DETAILS
,182,Brennan Othmann,Rangers,VIEW DETAILS
,183,Vasily Ponomarev,Hurricanes,VIEW DETAILS
,184,Jack St. Ivany,Penguins,VIEW DETAILS
,185,James Malatesta,Blue Jackets,VIEW DETAILS
,186,Maksymilian Szuber,Hockey Club,VIEW DETAILS
,187,Ruslan Iskhakov,Islanders,VIEW DETAILS
,188,Jack Thompson,Sharks,VIEW DETAILS
,189,Cameron Crotty,Coyotes,VIEW DETAILS
,190,Calum Ritchie,Avalanche,VIEW DETAILS
,191,Will Smith,Sharks,VIEW DETAILS
,192,Conor Geekie,Lightning,VIEW DETAILS
,193,Rutger McGroarty,Penguins,VIEW DETAILS
,194,Macklin Celebrini,Sharks,VIEW DETAILS
,195,Matvei Michkov,Flyers,VIEW DETAILS
,196,Logan Stankoven,Stars,VIEW DETAILS
,197,Cutter Gauthier,Ducks,VIEW DETAILS
,198,Frank Nazar,Blackhawks,VIEW DETAILS
,199,Lane Hutson,Canadiens,VIEW DETAILS
,200,Liam Ohgren,Wild,VIEW DETAILS
,ADT-AB,Arshdeep Bains,Canucks,VIEW DETAILS
,ADT-AJ,Albert Johansson,Red Wings,VIEW DETAILS
,ADT-AL,Andre Lee,Kings,VIEW DETAILS
,ADT-AT,Akil Thomas,Kings,VIEW DETAILS
,ADT-BB,Brendan Brisson,Golden Knights,VIEW DETAILS
,ADT-BL,Jackson Blake,Hurricanes,VIEW DETAILS
,ADT-BN,Bradly Nadeau,Hurricanes,VIEW DETAILS
,ADT-BO,Brennan Othmann,Rangers,VIEW DETAILS
,ADT-CA,Seamus Casey,Devils,VIEW DETAILS
,ADT-CE,Macklin Celebrini,Sharks,VIEW DETAILS
,ADT-CG,Cutter Gauthier,Ducks,VIEW DETAILS
,ADT-CR,Maxwell Crozier,Lightning,VIEW DETAILS
,ADT-EC,Ethan Cardwell,Sharks,VIEW DETAILS
,ADT-GC,Graeme Clarke,Devils,VIEW DETAILS
,ADT-GE,Conor Geekie,Lightning,VIEW DETAILS
,ADT-GG,Gage Goncalves,Lightning,VIEW DETAILS
,ADT-GR,Collin Graf,Sharks,VIEW DETAILS
,ADT-IF,Ivan Fedotov,Flyers,VIEW DETAILS
,ADT-JB,Justin Brazeau,Bruins,VIEW DETAILS
,ADT-JO,Joel Blomqvist,Penguins,VIEW DETAILS
,ADT-JP,Jason Polin,Avalanche,VIEW DETAILS
,ADT-JT,Jack Thompson,Sharks,VIEW DETAILS
,ADT-JW,Jesper Wallstedt,Wild,VIEW DETAILS
,ADT-KM,Kyle MacLean,Islanders,VIEW DETAILS
,ADT-LC,Lukas Cormier,Golden Knights,VIEW DETAILS
,ADT-LD,Luca Del Bel Belluz,Blue Jackets,VIEW DETAILS
,ADT-LH,Lane Hutson,Canadiens,VIEW DETAILS
,ADT-LO,Liam Ohgren,Wild,VIEW DETAILS
,ADT-LS,Logan Stankoven,Stars,VIEW DETAILS
,ADT-LU,Jett Luchanko,Flyers,VIEW DETAILS
,ADT-MB,Mavrik Bourque,Stars,VIEW DETAILS
,ADT-MI,Matvei Michkov,Flyers,VIEW DETAILS
,ADT-MM,Mason Morelli,Golden Knights,VIEW DETAILS
,ADT-MO,Logan Morrison,Kraken,VIEW DETAILS
,ADT-MR,Matt Rempe,Rangers,VIEW DETAILS
,ADT-MU,Shakir Mukhamadullin,Sharks,VIEW DETAILS
,ADT-NA,Nolan Allan,Blackhawks,VIEW DETAILS
,ADT-NC,Nikita Chibrikov,Jets,VIEW DETAILS
,ADT-NK,Nikolai Kovalenko,Avalanche,VIEW DETAILS
,ADT-OZ,Olen Zellweger,Ducks,VIEW DETAILS
,ADT-PK,Phil Kemp,Oilers,VIEW DETAILS
,ADT-RC,Calum Ritchie,Avalanche,VIEW DETAILS
,ADT-RI,Marshall Rifai,Maple Leafs,VIEW DETAILS
,ADT-RM,Rutger McGroarty,Penguins,VIEW DETAILS
,ADT-SC,Sam Colangelo,Ducks,VIEW DETAILS
,ADT-SH,Samuel Honzek,Flames,VIEW DETAILS
,ADT-SM,Scott Morrow,Hurricanes,VIEW DETAILS
,ADT-VM,Victor Mancini,Rangers,VIEW DETAILS
,ADT-WS,Will Smith,Sharks,VIEW DETAILS
,ADT-YK,Yan Kuznetsov,Flames,VIEW DETAILS
,ADT-ZB,Zachary Bolduc,Blues,VIEW DETAILS
,ADT-ZD,Zach Dean,Blues,VIEW DETAILS
,ADT-ZL,Zachary L'Heureux,Predators,VIEW DETAILS
,ADT-ZO,Zack Ostapchuk,Senators,VIEW DETAILS
,NHL-AD,Alex DeBrincat,Red Wings,VIEW DETAILS
,NHL-AH,Alexander Holtz,Golden Knights,VIEW DETAILS
,NHL-AM,Auston Matthews,Maple Leafs,VIEW DETAILS
,NHL-BD,Brenden Dillon,Devils,VIEW DETAILS
,NHL-BN,Brock Nelson,Islanders,VIEW DETAILS
,NHL-BT,Brandon Tanev,Kraken,VIEW DETAILS
,NHL-CP,Cole Perfetti,Jets,VIEW DETAILS
,NHL-DR,Leon Draisaitl,Oilers,VIEW DETAILS
,NHL-HE,Tomas Hertl,Golden Knights,VIEW DETAILS
,NHL-MR,Mikko Rantanen,Avalanche,VIEW DETAILS
,NHL-NK,Nikita Kucherov,Lightning,VIEW DETAILS
,NHL-PG,Philipp Grubauer,Kraken,VIEW DETAILS
,NHL-TD,Thatcher Demko,Canucks,VIEW DETAILS
,NHL-TH,Thomas Harley,Stars,VIEW DETAILS
,NHL-TK,Brady Tkachuk,Senators,VIEW DETAILS
,NHL-TT,Tage Thompson,Sabres,VIEW DETAILS
,PT-AB,Aleksander Barkov,Panthers,VIEW DETAILS
,PT-AC,Andrew Copp,Red Wings,VIEW DETAILS
,PT-AF,Adam Fantilli,Blue Jackets,VIEW DETAILS
,PT-AM,Auston Matthews,Maple Leafs,VIEW DETAILS
,PT-BM,Brad Marchand,Bruins,VIEW DETAILS
,PT-BS,Brandon Saad,Blues,VIEW DETAILS
,PT-BT,Brandon Tanev,Kraken,VIEW DETAILS
,PT-BU,Michael Bunting,Penguins,VIEW DETAILS
,PT-CL,Charlie Lindgren,Capitals,VIEW DETAILS
,PT-CP,Cole Perfetti,Jets,VIEW DETAILS
,PT-CZ,Connor Zary,Flames,VIEW DETAILS
,PT-FG,Filip Gustavsson,Wild,VIEW DETAILS
,PT-FZ,Fabian Zetterlund,Sharks,VIEW DETAILS
,PT-GV,Gabe Vilardi,Jets,VIEW DETAILS
,PT-HL,Hampus Lindholm,Bruins,VIEW DETAILS
,PT-HU,Jonathan Huberdeau,Flames,VIEW DETAILS
,PT-JE,Joel Eriksson Ek,Wild,VIEW DETAILS
,PT-JH,Jack Hughes,Devils,VIEW DETAILS
,PT-JM,Josh Morrissey,Jets,VIEW DETAILS
,PT-JN,Jake Neighbours,Blues,VIEW DETAILS
,PT-JO,Jake Oettinger,Stars,VIEW DETAILS
,PT-KJ,Kent Johnson,Blue Jackets,VIEW DETAILS
,PT-LD,Leon Draisaitl,Oilers,VIEW DETAILS
,PT-LE,Anders Lee,Islanders,VIEW DETAILS
,PT-MB,Matt Boldy,Wild,VIEW DETAILS
,PT-MR,Morgan Rielly,Maple Leafs,VIEW DETAILS
,PT-NC,Noah Cates,Flyers,VIEW DETAILS
,PT-NK,Nikita Kucherov,Lightning,VIEW DETAILS
,PT-RH,Roope Hintz,Stars,VIEW DETAILS
,PT-RS,Ryan Strome,Ducks,VIEW DETAILS
,PT-RT,Robert Thomas,Blues,VIEW DETAILS
,PT-TM,Timo Meier,Devils,VIEW DETAILS
,RSM-BB,Brendan Brisson,Golden Knights,VIEW DETAILS
,RSM-BN,Bradly Nadeau,Hurricanes,VIEW DETAILS
,RSM-BO,Brennan Othmann,Rangers,VIEW DETAILS
,RSM-CA,Seamus Casey,Devils,VIEW DETAILS
,RSM-CG,Cutter Gauthier,Ducks,VIEW DETAILS
,RSM-CO,Conor Geekie,Lightning,VIEW DETAILS
,RSM-CR,Calum Ritchie,Avalanche,VIEW DETAILS
,RSM-JL,Jett Luchanko,Flyers,VIEW DETAILS
,RSM-JW,Jesper Wallstedt,Wild,VIEW DETAILS
,RSM-LH,Lane Hutson,Canadiens,VIEW DETAILS
,RSM-LO,Liam Ohgren,Wild,VIEW DETAILS
,RSM-LS,Logan Stankoven,Stars,VIEW DETAILS
,RSM-MB,Mavrik Bourque,Stars,VIEW DETAILS
,RSM-MC,Macklin Celebrini,Sharks,VIEW DETAILS
,RSM-MM,Matvei Michkov,Flyers,VIEW DETAILS
,RSM-NC,Nikita Chibrikov,Jets,VIEW DETAILS
,RSM-OZ,Olen Zellweger,Ducks,VIEW DETAILS
,RSM-RM,Rutger McGroarty,Penguins,VIEW DETAILS
,RSM-SH,Samuel Honzek,Flames,VIEW DETAILS
,RSM-WS,Will Smith,Sharks,VIEW DETAILS
,RSM-ZB,Zachary Bolduc,Blues,VIEW DETAILS
,RSM-ZL,Zachary L'Heureux,Predators,VIEW DETAILS
,RSM-ZO,Zack Ostapchuk,Senators,VIEW DETAILS
,RTS-BH,Lian Bichsel/Miro Heiskanen,Stars/Stars,VIEW DETAILS
,RTS-BK,Zachary Bolduc/Jordan Kyrou,Blues/Blues,VIEW DETAILS
,RTS-CH,Lane Hutson/Cole Caufield,Canadiens/Canadiens,VIEW DETAILS
,RTS-GC,Conor Geekie/Anthony Cirelli,Lightning/Lightning,VIEW DETAILS
,RTS-KM,Matvei Michkov/Travis Konecny,Flyers/Flyers,VIEW DETAILS
,RTS-KO,Liam Ohgren/Kirill Kaprizov,Wild/Wild,VIEW DETAILS
,RTS-LP,Jonathan Lekkerimaki/Elias Pettersson,Canucks/Canucks,VIEW DETAILS
,RTS-ML,Rutger McGroarty/Kris Letang,Penguins/Penguins,VIEW DETAILS
,RTS-NB,Frank Nazar/Connor Bedard,Blackhawks/Blackhawks,VIEW DETAILS
,RTS-SC,Will Smith/Macklin Celebrini,Sharks/Sharks,VIEW DETAILS
,RTS-SJ,Logan Stankoven/Wyatt Johnston,Stars/Stars,VIEW DETAILS
,RTS-ZG,Cutter Gauthier/Trevor Zegras,Ducks/Ducks,VIEW DETAILS
,UA-AB,Aleksander Barkov,Panthers,VIEW DETAILS
,UA-BB,Brock Boeser,Canucks,VIEW DETAILS
,UA-CP,Colton Parayko,Blues,VIEW DETAILS
,UA-DB,Drake Batherson,Senators,VIEW DETAILS
,UA-JC,John Carlson,Capitals,VIEW DETAILS
,UA-JR,Jason Robertson,Stars,VIEW DETAILS
,UA-JT,Jacob Trouba,Rangers,VIEW DETAILS
,UA-LC,Leo Carlsson,Ducks,VIEW DETAILS
,UA-MF,Marc-Andre Fleury,Wild,VIEW DETAILS
,UA-NH,Nico Hischier,Devils,VIEW DETAILS
,UA-TD,Thatcher Demko,Canucks,VIEW DETAILS
,UA-TH,Tomas Hertl,Golden Knights,VIEW DETAILS
,UA-WE,William Eklund,Sharks,VIEW DETAILS
,UC-BL,Brian Leetch,Rangers,VIEW DETAILS
,UC-MB,Martin Brodeur,Devils,VIEW DETAILS
,UC-MS,Mark Stone,Golden Knights,VIEW DETAILS
,UC-NK,Nikita Kucherov,Lightning,VIEW DETAILS
,UC-WG,Wayne Gretzky,Oilers,VIEW DETAILS
,UD-AD,Alex DeBrincat,Red Wings,VIEW DETAILS
,UD-AM,Auston Matthews,Maple Leafs,VIEW DETAILS
,UD-AT,Alex Tuch,Sabres,VIEW DETAILS
,UD-BR,Bryan Rust,Penguins,VIEW DETAILS
,UD-BS,Brandon Saad,Blues,VIEW DETAILS
,UD-BT,Brady Tkachuk,Senators,VIEW DETAILS
,UD-CB,Connor Bedard,Blackhawks,VIEW DETAILS
,UD-JN,Josh Norris,Senators,VIEW DETAILS
,UD-JR,Jason Robertson,Stars,VIEW DETAILS
,UD-JS,Juuse Saros,Predators,VIEW DETAILS
,UD-MZ,Mats Zuccarello,Wild,VIEW DETAILS
,UD-SM,Samuel Montembeault,Canadiens,VIEW DETAILS
,UD-SW,Shane Wright,Kraken,VIEW DETAILS
,UD-TJ,Tristan Jarry,Penguins,VIEW DETAILS
,UE-AB,Andre Burakovsky,Kraken,VIEW DETAILS
,UE-AD,Alex DeBrincat,Red Wings,VIEW DETAILS
,UE-BM,Brad Marchand,Bruins,VIEW DETAILS
,UE-BT,Brady Tkachuk,Senators,VIEW DETAILS
,UE-CN,Cam Neely,Bruins,VIEW DETAILS
,UE-CS,Cole Sillinger,Blue Jackets,VIEW DETAILS
,UE-DA,Joey Daccord,Kraken,VIEW DETAILS
,UE-DB,David Backes,Blues,VIEW DETAILS
,UE-EP,Elias Pettersson,Canucks,VIEW DETAILS
,UE-GA,Mike Gartner,Capitals,VIEW DETAILS
,UE-JA,Jason Allison,Bruins,VIEW DETAILS
,UE-JD,Jamie Drysdale,Flyers,VIEW DETAILS
,UE-JM,Jonathan Marchessault,Predators,VIEW DETAILS
,UE-JQ,Jack Quinn,Sabres,VIEW DETAILS
,UE-JR,Jason Robertson,Stars,VIEW DETAILS
,UE-LR,Lukas Reichel,Blackhawks,VIEW DETAILS
,UE-MR,Mike Ricci,Sharks,VIEW DETAILS
,UE-MS,Mark Stone,Golden Knights,VIEW DETAILS
,UE-ON,Owen Nolan,Nordiques,VIEW DETAILS
,UE-PM,Patrick Maroon,Blackhawks,VIEW DETAILS
,UE-RS,Ryan Strome,Ducks,VIEW DETAILS
,UE-SA,Jake Sanderson,Senators,VIEW DETAILS
,UE-SI,Charlie Simmer,Kings,VIEW DETAILS
,UE-SN,Stefan Noesen,Devils,VIEW DETAILS
,UE-TF,Trent Frederic,Bruins,VIEW DETAILS
,UE-TH,Thomas Harley,Stars,VIEW DETAILS
,UE-TJ,Tanner Jeannot,Kings,VIEW DETAILS
,UE-TL,Trevor Linden,Canucks,VIEW DETAILS
,UE-VD,Vincent Damphousse,Canadiens,VIEW DETAILS
,UE-VV,Vitek Vanecek,Sharks,VIEW DETAILS
,UE-KH,Kevin Hayes,Penguins,VIEW DETAILS
,UE-KM,K'Andre Miller,Rangers,VIEW DETAILS
,UE-MO,Josh Morrissey,Jets,VIEW DETAILS
,UER-BB,Brendan Brisson,Golden Knights,VIEW DETAILS
,UER-BN,Bradly Nadeau,Hurricanes,VIEW DETAILS
,UER-BO,Brennan Othmann,Rangers,VIEW DETAILS
,UER-BR,Justin Brazeau,Bruins,VIEW DETAILS
,UER-CA,Seamus Casey,Devils,VIEW DETAILS
,UER-CE,Macklin Celebrini,Sharks,VIEW DETAILS
,UER-CG,Cutter Gauthier,Ducks,VIEW DETAILS
,UER-ED,Ethan Del Mastro,Blackhawks,VIEW DETAILS
,UER-GE,Conor Geekie,Lightning,VIEW DETAILS
,UER-GR,Collin Graf,Sharks,VIEW DETAILS
,UER-JB,Jackson Blake,Hurricanes,VIEW DETAILS
,UER-JD,Josh Doan,Hockey Club,VIEW DETAILS
,UER-JO,Joel Blomqvist,Penguins,VIEW DETAILS
,UER-JT,Jack Thompson,Sharks,VIEW DETAILS
,UER-JW,Jesper Wallstedt,Wild,VIEW DETAILS
,UER-LC,Lukas Cormier,Golden Knights,VIEW DETAILS
,UER-LH,Lane Hutson,Canadiens,VIEW DETAILS
,UER-LO,Liam Ohgren,Wild,VIEW DETAILS
,UER-LS,Logan Stankoven,Stars,VIEW DETAILS
,UER-LU,Jett Luchanko,Flyers,VIEW DETAILS
,UER-MB,Mavrik Bourque,Stars,VIEW DETAILS
,UER-MI,Matvei Michkov,Flyers,VIEW DETAILS
,UER-MR,Matt Rempe,Rangers,VIEW DETAILS
,UER-NC,Nikita Chibrikov,Jets,VIEW DETAILS
,UER-NK,Nikolai Kovalenko,Avalanche,VIEW DETAILS
,UER-OK,Oliver Kapanen,Canadiens,VIEW DETAILS
,UER-OZ,Olen Zellweger,Ducks,VIEW DETAILS
,UER-RI,Marshall Rifai,Maple Leafs,VIEW DETAILS
,UER-RM,Rutger McGroarty,Penguins,VIEW DETAILS
,UER-SC,Sam Colangelo,Ducks,VIEW DETAILS
,UER-SH,Samuel Honzek,Flames,VIEW DETAILS
,UER-WS,Will Smith,Sharks,VIEW DETAILS
,UER-YK,Yan Kuznetsov,Flames,VIEW DETAILS
,UER-ZB,Zachary Bolduc,Blues,VIEW DETAILS
,UER-ZD,Zach Dean,Blues,VIEW DETAILS
,UER-ZL,Zachary L'Heureux,Predators,VIEW DETAILS
,UER-ZO,Zack Ostapchuk,Senators,VIEW DETAILS
,UER-AR,Aku Raty,Hockey Club,VIEW DETAILS
,UER-AT,Akil Thomas,Kings,VIEW DETAILS
,UER-FN,Frank Nazar,Blackhawks,VIEW DETAILS
,UER-JR,Joshua Roy,Canadiens,VIEW DETAILS
,UER-KM,Kyle MacLean,Islanders,VIEW DETAILS
,UER-LM,Logan Mailloux,Canadiens,VIEW DETAILS
,UER-MK,Marat Khusnutdinov,Wild,VIEW DETAILS
,UER-PK,Phil Kemp,Oilers,VIEW DETAILS
,UER-SM,Scott Morrow,Hurricanes,VIEW DETAILS
,UH-BT,Bryan Trottier,Islanders,VIEW DETAILS
,UH-HL,Henrik Lundqvist,Rangers,VIEW DETAILS
,UH-JR,Jeremy Roenick,Coyotes,VIEW DETAILS
,UH-MM,Mark Messier,Rangers,VIEW DETAILS
,UH-VD,Vincent Damphousse,Canadiens,VIEW DETAILS
,UH-AG,Adam Graves,Rangers,VIEW DETAILS
,UH-RB,Rod Brind`Amour,Hurricanes,VIEW DETAILS
,UI-MC,Macklin Celebrini Redemption Card,None,VIEW DETAILS
,UI-AB,Arshdeep Bains,Canucks,VIEW DETAILS
,UI-AJ,Albert Johansson,Red Wings,VIEW DETAILS
,UI-AK,Adam Klapka,Flames,VIEW DETAILS
,UI-AL,Andre Lee,Kings,VIEW DETAILS
,UI-AR,Aku Raty,Hockey Club,VIEW DETAILS
,UI-AT,Akil Thomas,Kings,VIEW DETAILS
,UI-BB,Brendan Brisson,Golden Knights,VIEW DETAILS
,UI-BL,Brad Lambert,Jets,VIEW DETAILS
,UI-BN,Bradly Nadeau,Hurricanes,VIEW DETAILS
,UI-BO,Brennan Othmann,Rangers,VIEW DETAILS
,UI-BR,Justin Brazeau,Bruins,VIEW DETAILS
,UI-CA,Seamus Casey,Devils,VIEW DETAILS
,UI-CE,Macklin Celebrini,Sharks,VIEW DETAILS
,UI-CG,Cutter Gauthier,Ducks,VIEW DETAILS
,UI-CR,Calum Ritchie,Avalanche,VIEW DETAILS
,UI-ED,Ethan Del Mastro,Blackhawks,VIEW DETAILS
,UI-EL,Emil Lilleberg,Lightning,VIEW DETAILS
,UI-FN,Frank Nazar,Blackhawks,VIEW DETAILS
,UI-GB,Gavin Brindley,Blue Jackets,VIEW DETAILS
,UI-GE,Conor Geekie,Lightning,VIEW DETAILS
,UI-GG,Gage Goncalves,Lightning,VIEW DETAILS
,UI-GR,Collin Graf,Sharks,VIEW DETAILS
,UI-IF,Ivan Fedotov,Flyers,VIEW DETAILS
,UI-JB,Jackson Blake,Hurricanes,VIEW DETAILS
,UI-JD,Josh Doan,Hockey Club,VIEW DETAILS
,UI-JO,Joel Blomqvist,Penguins,VIEW DETAILS
,UI-JP,Jason Polin,Avalanche,VIEW DETAILS
,UI-JR,Joshua Roy,Canadiens,VIEW DETAILS
,UI-JT,Jack Thompson,Sharks,VIEW DETAILS
,UI-JW,Jesper Wallstedt,Wild,VIEW DETAILS
,UI-KM,Kyle MacLean,Islanders,VIEW DETAILS
,UI-KO,Aleksei Kolosov,Flyers,VIEW DETAILS
,UI-LC,Lukas Cormier,Golden Knights,VIEW DETAILS
,UI-LD,Luca Del Bel Belluz,Blue Jackets,VIEW DETAILS
,UI-LE,Jonathan Lekkerimaki,Canucks,VIEW DETAILS
,UI-LH,Lane Hutson,Canadiens,VIEW DETAILS
,UI-LM,Logan Mailloux,Canadiens,VIEW DETAILS
,UI-LO,Liam Ohgren,Wild,VIEW DETAILS
,UI-LS,Logan Stankoven,Stars,VIEW DETAILS
,UI-LU,Jett Luchanko,Flyers,VIEW DETAILS
,UI-MB,Mavrik Bourque,Stars,VIEW DETAILS
,UI-MC,Maxwell Crozier,Lightning,VIEW DETAILS
,UI-MI,Matvei Michkov,Flyers,VIEW DETAILS
,UI-MK,Marat Khusnutdinov,Wild,VIEW DETAILS
,UI-ML,Maveric Lamoureux,Hockey Club,VIEW DETAILS
,UI-MO,Logan Morrison,Kraken,VIEW DETAILS
,UI-MR,Marshall Rifai,Maple Leafs,VIEW DETAILS
,UI-MT,Maxim Tsyplakov,Islanders,VIEW DETAILS
,UI-MU,Shakir Mukhamadullin,Sharks,VIEW DETAILS
,UI-MV,Matt Villalta,Hockey Club,VIEW DETAILS
,UI-NA,Nolan Allan,Blackhawks,VIEW DETAILS
,UI-NC,Nikita Chibrikov,Jets,VIEW DETAILS
,UI-NK,Nikolai Kovalenko,Avalanche,VIEW DETAILS
,UI-OK,Oliver Kapanen,Canadiens,VIEW DETAILS
,UI-OZ,Olen Zellweger,Ducks,VIEW DETAILS
,UI-PD,Pierrick Dube,Capitals,VIEW DETAILS
,UI-PK,Phil Kemp,Oilers,VIEW DETAILS
,UI-RE,Matt Rempe,Rangers,VIEW DETAILS
,UI-RM,Rutger McGroarty,Penguins,VIEW DETAILS
,UI-SC,Sam Colangelo,Ducks,VIEW DETAILS
,UI-SH,Samuel Honzek,Flames,VIEW DETAILS
,UI-SM,Scott Morrow,Hurricanes,VIEW DETAILS
,UI-VM,Victor Mancini,Rangers,VIEW DETAILS
,UI-VP,Vasily Ponomarev,Hurricanes,VIEW DETAILS
,UI-WS,Will Smith,Sharks,VIEW DETAILS
,UI-YK,Yan Kuznetsov,Flames,VIEW DETAILS
,UI-ZB,Zachary Bolduc,Blues,VIEW DETAILS
,UI-ZD,Zach Dean,Blues,VIEW DETAILS
,UI-ZL,Zachary L'Heureux,Predators,VIEW DETAILS
,UI-ZO,Zack Ostapchuk,Senators,VIEW DETAILS
,SL-1,Wayne Gretzky/Gordie Howe/Alex Ovechkin/Bobby Orr/Larry Robinson/Patrick Roy,Oilers/Red Wings/Capitals/Bruins/Canadiens/Avalanche,VIEW DETAILS
,SL-2,Auston Matthews/Kirill Kaprizov/Nikita Kucherov/Cale Makar/Quinn Hughes/Connor Hellebuyck,Maple Leafs/Wild/Lightning/Avalanche/Canucks/Jets,VIEW DETAILS
,SL-3,Mark Messier/Luc Robitaille/Mike Gartner/Al MacInnis/Paul Coffey/Martin Brodeur,Rangers/Kings/Capitals/Flames/Oilers/Devils,VIEW DETAILS
,SL-4,Phil Esposito/Johnny Bucyk/Rick Middleton/Bobby Orr/Ray Bourque/Gerry Cheevers,Bruins/Bruins/Bruins/Bruins/Bruins/Bruins,VIEW DETAILS
,SL-5,Mario Lemieux/Michel Goulet/Teemu Selanne/Phil Housley/Brian Leetch/Marc-Andre Fleury,Penguins/Blackhawks/Ducks/Sabres/Rangers/Penguins,VIEW DETAILS
,USM-AM,Auston Matthews,Maple Leafs,VIEW DETAILS
,USM-BB,Brock Boeser,Canucks,VIEW DETAILS
,USM-BH,Bo Horvat,Islanders,VIEW DETAILS
,USM-BM,Brad Marchand,Bruins,VIEW DETAILS
,USM-CB,Connor Bedard,Blackhawks,VIEW DETAILS
,USM-CP,Colton Parayko,Blues,VIEW DETAILS
,USM-CS,Chandler Stephenson,Kraken,VIEW DETAILS
,USM-EL,Eric Lindros,Rangers,VIEW DETAILS
,USM-FG,Filip Gustavsson,Wild,VIEW DETAILS
,USM-HL,Henrik Lundqvist,Rangers,VIEW DETAILS
,USM-JC,John Carlson,Capitals,VIEW DETAILS
,USM-JF,Justin Faulk,Blues,VIEW DETAILS
,USM-JI,Jarome Iginla,Flames,VIEW DETAILS
,USM-JW,Joseph Woll,Maple Leafs,VIEW DETAILS
,USM-KC,Kyle Connor,Jets,VIEW DETAILS
,USM-LC,Leo Carlsson,Ducks,VIEW DETAILS
,USM-LD,Leon Draisaitl,Oilers,VIEW DETAILS
,USM-LH,Luke Hughes,Devils,VIEW DETAILS
,USM-MM,Mike Modano,Stars,VIEW DETAILS
,USM-MS,Martin St. Louis,Lightning,VIEW DETAILS
,USM-NH,Nico Hischier,Devils,VIEW DETAILS
,USM-PG,Philipp Grubauer,Kraken,VIEW DETAILS
,USM-RT,Robert Thomas,Blues,VIEW DETAILS
,USM-TJ,Tristan Jarry,Penguins,VIEW DETAILS
,USM-TM,Trevor Moore,Kings,VIEW DETAILS
,USM-TS,Travis Sanheim,Flyers,VIEW DETAILS
,USM-TT,Tage Thompson,Sabres,VIEW DETAILS
,USM-WE,William Eklund,Sharks,VIEW DETAILS
,USM-WJ,Wyatt Johnston,Stars,VIEW DETAILS
,USM-RF,Ron Francis,Penguins,VIEW DETAILS
,USM-ST,Shea Theodore,Golden Knights,VIEW DETAILS
,UP-AM,Auston Matthews,Maple Leafs,VIEW DETAILS
,UP-AO,Alex Ovechkin,Capitals,VIEW DETAILS
,UP-BB,Brent Burns,Hurricanes,VIEW DETAILS
,UP-BP,Brayden Point,Lightning,VIEW DETAILS
,UP-CB,Connor Bedard,Blackhawks,VIEW DETAILS
,UP-CC,Cole Caufield,Canadiens,VIEW DETAILS
,UP-CM,Connor McDavid,Oilers,VIEW DETAILS
,UP-DP,David Pastrnak,Bruins,VIEW DETAILS
,UP-EK,Erik Karlsson,Penguins,VIEW DETAILS
,UP-EM,Evgeni Malkin,Penguins,VIEW DETAILS
,UP-FF,Filip Forsberg,Predators,VIEW DETAILS
,UP-JB,Jesper Bratt,Devils,VIEW DETAILS
,UP-JM,J.T. Miller,Canucks,VIEW DETAILS
,UP-JS,Juraj Slafkovsky,Canadiens,VIEW DETAILS
,UP-LR,Lucas Raymond,Red Wings,VIEW DETAILS
,UP-MB,Mathew Barzal,Islanders,VIEW DETAILS
,UP-MR,Morgan Rielly,Maple Leafs,VIEW DETAILS
,UP-MS,Moritz Seider,Red Wings,VIEW DETAILS
,UP-NK,Nazem Kadri,Flames,VIEW DETAILS
,UP-NM,Nathan MacKinnon,Avalanche,VIEW DETAILS
,UP-PK,Patrick Kane,Red Wings,VIEW DETAILS
,UP-RD,Rasmus Dahlin,Sabres,VIEW DETAILS
,UP-SC,Sidney Crosby,Penguins,VIEW DETAILS
,UP-VH,Victor Hedman,Lightning,VIEW DETAILS
,UP-WN,William Nylander,Maple Leafs,VIEW DETAILS
