master_set,card_num,player,team,variations
,URS-JW,Jesper Wallstedt,Wild,VIEW DETAILS
,URS-KM,Kyle MacLean,Islanders,VIEW DETAILS
,URS-LC,Lukas Cormier,Golden Knights,VIEW DETAILS
,URS-LD,Luca Del Bel Belluz,Blue Jackets,VIEW DETAILS
,URS-LH,Lane Hutson,Canadiens,VIEW DETAILS
,URS-LO,Liam Ohgren,Wild,VIEW DETAILS
,URS-LS,Logan Stankoven,Stars,VIEW DETAILS
,URS-MB,Mavrik Bourque,Stars,VIEW DETAILS
,URS-MC,Maxwell Crozier,Lightning,VIEW DETAILS
,URS-MK,Marat Khusnutdinov,Wild,VIEW DETAILS
,URS-MM,Matvei Michkov,Flyers,VIEW DETAILS
,URS-MV,Matt Villalta,Hockey Club,VIEW DETAILS
,URS-NA,Nolan Allan,Blackhawks,VIEW DETAILS
,URS-NC,Nikita Chibrikov,Jets,VIEW DETAILS
,URS-NK,Nikolai Kovalenko,Avalanche,VIEW DETAILS
,URS-OK,Oliver Kapanen,Canadiens,VIEW DETAILS
,URS-OZ,Olen Zellweger,Ducks,VIEW DETAILS
,URS-PD,Pierrick Dube,Capitals,VIEW DETAILS
,URS-PK,Phil Kemp,Oilers,VIEW DETAILS
,URS-RM,Rutger McGroarty,Penguins,VIEW DETAILS
,URS-SC,Sam Colangelo,Ducks,VIEW DETAILS
,URS-SH,Samuel Honzek,Flames,VIEW DETAILS
,URS-SM,Scott Morrow,Hurricanes,VIEW DETAILS
,URS-VM,Victor Mancini,Rangers,VIEW DETAILS
,URS-VP,Vasily Ponomarev,Hurricanes,VIEW DETAILS
,URS-WS,Will Smith,Sharks,VIEW DETAILS
,URS-YK,Yan Kuznetsov,Flames,VIEW DETAILS
,URS-ZB,Zachary Bolduc,Blues,VIEW DETAILS
,URS-ZD,Zach Dean,Blues,VIEW DETAILS
,URS-ZL,Zachary L'Heureux,Predators,VIEW DETAILS
,URS-ZO,Zack Ostapchuk,Senators,VIEW DETAILS
,TS-BPC,Rob Blake/Brad Park/Chris Chelios,Kings/Bruins/Blackhawks,VIEW DETAILS
,TS-DRT,Shane Doan/Jeremy Roenick/Keith Tkachuk,Coyotes/Coyotes/Coyotes,VIEW DETAILS
,TS-GKC,Wayne Gretzky/Jari Kurri/Paul Coffey,Oilers/Oilers/Oilers,VIEW DETAILS
,TS-HLL,Ron Hextall/Eric Lindros/John LeClair,Flyers/Flyers/Flyers,VIEW DETAILS
,TS-HPL,Quinn Hughes/Chris Pronger/Brian Leetch,Canucks/Blues/Rangers,VIEW DETAILS
,TS-MOC,Connor McDavid/Alex Ovechkin/Sidney Crosby,Oilers/Capitals/Penguins,VIEW DETAILS
,TS-SKV,Martin St. Louis/Nikita Kucherov/Andrei Vasilevskiy,Lightning/Lightning/Lightning,VIEW DETAILS
,TS-TFB,Bryan Trottier/Ron Francis/Tom Barrasso,Penguins/Penguins/Penguins,VIEW DETAILS
,TS-TPC,Joe Thornton/Joe Pavelski/Macklin Celebrini,Sharks/Sharks/Sharks,VIEW DETAILS
,TS-TPS,Bryan Trottier/Denis Potvin/Billy Smith,Islanders/Islanders/Islanders,VIEW DETAILS
,TS-TTT,Brady Tkachuk/Matthew Tkachuk/Keith Tkachuk,Senators/Panthers/Blues,VIEW DETAILS
,QS-BHLF,Martin Brodeur/Dominik Hasek/Henrik Lundqvist/Marc-Andre Fleury,Devils/Sabres/Rangers/Penguins,VIEW DETAILS
,QS-GLYM,Wayne Gretzky/Mario Lemieux/Steve Yzerman/Mark Messier,Oilers/Penguins/Red Wings/Rangers,VIEW DETAILS
,QS-HMJH,Quinn Hughes/Cale Makar/Roman Josi/Miro Heiskanen,Canucks/Avalanche/Predators/Stars,VIEW DETAILS
,QS-NPSL,Rick Nash/Artemi Panarin/Igor Shesterkin/Henrik Lundqvist,Rangers/Rangers/Rangers/Rangers,VIEW DETAILS
,QS-PLRB,Denis Potvin/Nicklas Lidstrom/Larry Robinson/Ray Bourque,Islanders/Red Wings/Canadiens/Bruins,VIEW DETAILS
,QS-RBKV,Luc Robitaille/Rob Blake/Anze Kopitar/Rogie Vachon,Kings/Kings/Kings/Kings,VIEW DETAILS
,QS-SSMM,Borje Salming/Darryl Sittler/Auston Matthews/Mitch Marner,Maple Leafs/Maple Leafs/Maple Leafs/Maple Leafs,VIEW DETAILS
,QM-AJBS,Sebastian Aho/Seth Jarvis/Brent Burns/Jaccob Slavin,Hurricanes/Hurricanes/Hurricanes/Hurricanes,VIEW DETAILS
,QM-BBHT,Connor Bedard/Tyler Bertuzzi/Taylor Hall/Teuvo Teravainen,Blackhawks/Blackhawks/Blackhawks/Blackhawks,VIEW DETAILS
,QM-CCCC,Macklin Celebrini/Macklin Celebrini/Macklin Celebrini/Macklin Celebrini,Sharks/Sharks/Sharks/Sharks,VIEW DETAILS
,QM-CMGS,Macklin Celebrini/Matvei Michkov/Cutter Gauthier/Logan Stankoven,Sharks/Flyers/Ducks/Stars,VIEW DETAILS
,QM-CSSM,Cole Caufield/Nick Suzuki/Juraj Slafkovsky/Samuel Montembeault,Canadiens/Canadiens/Canadiens/Canadiens,VIEW DETAILS
,QM-EHSK,Jack Eichel/Tomas Hertl/Mark Stone/William Karlsson,Golden Knights/Golden Knights/Golden Knights/Golden Knights,VIEW DETAILS
,QM-FMJW,Adam Fantilli/Kirill Marchenko/Kent Johnson/Zach Werenski,Blue Jackets/Blue Jackets/Blue Jackets/Blue Jackets,VIEW DETAILS
,QM-HBDN,Bo Horvat/Mathew Barzal/Noah Dobson/Brock Nelson,Islanders/Islanders/Islanders/Islanders,VIEW DETAILS
,QM-HBHM,Jack Hughes/Jesper Bratt/Nico Hischier/Timo Meier,Devils/Devils/Devils/Devils,VIEW DETAILS
,QM-HDNB,Zach Hyman/Leon Draisaitl/Ryan Nugent-Hopkins/Evan Bouchard,Oilers/Oilers/Oilers/Oilers,VIEW DETAILS
,QM-HKSW,Jonathan Huberdeau/Nazem Kadri/Yegor Sharangovich/MacKenzie Weegar,Flames/Flames/Flames/Flames,VIEW DETAILS
,QM-KBRF,Kirill Kaprizov/Matt Boldy/Marco Rossi/Brock Faber,Wild/Wild/Wild/Wild,VIEW DETAILS
,QM-KLDR,Patrick Kane/Dylan Larkin/Alex DeBrincat/Lucas Raymond,Red Wings/Red Wings/Red Wings/Red Wings,VIEW DETAILS
,QM-KMKD,Anze Kopitar/Trevor Moore/Adrian Kempe/Drew Doughty,Kings/Kings/Kings/Kings,VIEW DETAILS
,QM-KSMH,Kyle Connor/Mark Scheifele/Josh Morrissey/Connor Hellebuyck,Jets/Jets/Jets/Jets,VIEW DETAILS
,QM-KTSF,Travis Konecny/Owen Tippett/Travis Sanheim/Morgan Frost,Flyers/Flyers/Flyers/Flyers,VIEW DETAILS
,QM-LTCY,Mario Lemieux/Joe Thornton/Paul Coffey/Steve Yzerman,All Star Team/All Star Team/All Star Team/All Star Team,VIEW DETAILS
,QM-MHDM,Mitch Marner/Jack Hughes/Leon Draisaitl/Nathan MacKinnon,All Star Team/All Star Team/All Star Team/All Star Team,VIEW DETAILS
,QM-MHJF,Cale Makar/Quinn Hughes/Roman Josi/Adam Fox,Avalanche/Canucks/Predators/Rangers,VIEW DETAILS
,QM-MNMR,Auston Matthews/William Nylander/Mitch Marner/Morgan Rielly,Maple Leafs/Maple Leafs/Maple Leafs/Maple Leafs,VIEW DETAILS
,QM-MRKL,Evgeni Malkin/Bryan Rust/Erik Karlsson/Kris Letang,Penguins/Penguins/Penguins/Penguins,VIEW DETAILS
,QM-MRMT,Nathan MacKinnon/Mikko Rantanen/Cale Makar/Devon Toews,Avalanche/Avalanche/Avalanche/Avalanche,VIEW DETAILS
,QM-MSDM,Jared McCann/Chandler Stephenson/Vince Dunn/Brandon Montour,Kraken/Kraken/Kraken/Kraken,VIEW DETAILS
,QM-OMMK,Alex Ovechkin/Auston Matthews/Nathan MacKinnon/Nikita Kucherov,Capitals/Maple Leafs/Avalanche/Lightning,VIEW DETAILS
,QM-PBMH,Elias Pettersson/Brock Boeser/J.T. Miller/Quinn Hughes,Canucks/Canucks/Canucks/Canucks,VIEW DETAILS
,QM-PKZL,Artemi Panarin/Chris Kreider/Mika Zibanejad/Alexis Lafreniere,Rangers/Rangers/Rangers/Rangers,VIEW DETAILS
,QM-PMMS,David Pastrnak/Brad Marchand/Charlie McAvoy/Jeremy Swayman,Bruins/Bruins/Bruins/Bruins,VIEW DETAILS
,QM-RBAH,Mikko Rantanen/Aleksander Barkov/Sebastian Aho/Miro Heiskanen,Avalanche/Panthers/Hurricanes/Stars,VIEW DETAILS
,QM-RJBH,Jason Robertson/Wyatt Johnston/Jamie Benn/Roope Hintz,Stars/Stars/Stars/Stars,VIEW DETAILS
,QM-SDOS,Jeremy Swayman/Thatcher Demko/Jake Oettinger/Connor Hellebuyck,Bruins/Canucks/Stars/Jets,VIEW DETAILS
,QM-SFMO,Steven Stamkos/Filip Forsberg/Jonathan Marchessault/Ryan O'Reilly,Predators/Predators/Predators/Predators,VIEW DETAILS
,QM-SSBV,Igor Shesterkin/Ilya Sorokin/Sergei Bobrovsky/Andrei Vasilevskiy,Rangers/Islanders/Panthers/Lightning,VIEW DETAILS
,QM-TBRT,Matthew Tkachuk/Aleksander Barkov/Sam Reinhart/Sam Bennett,Panthers/Panthers/Panthers/Panthers,VIEW DETAILS
,QM-TPDP,Tage Thompson/JJ Peterka/Rasmus Dahlin/Owen Power,Sabres/Sabres/Sabres/Sabres,VIEW DETAILS
,QM-ZMCT,Trevor Zegras/Mason McTavish/Leo Carlsson/Troy Terry,Ducks/Ducks/Ducks/Ducks,VIEW DETAILS
,UTM-AJ,Sebastian Aho/Seth Jarvis,Hurricanes/Hurricanes,VIEW DETAILS
,UTM-BK,Kirill Kaprizov/Matt Boldy,Wild/Wild,VIEW DETAILS
,UTM-BT,Matthew Tkachuk/Aleksander Barkov,Panthers/Panthers,VIEW DETAILS
,UTM-CM,Sidney Crosby/Evgeni Malkin,Penguins/Penguins,VIEW DETAILS
,UTM-DH,Quinn Hughes/Thatcher Demko,Canucks/Canucks,VIEW DETAILS
,UTM-DK,Adrian Kempe/Drew Doughty,Kings/Kings,VIEW DETAILS
,UTM-DS,Noah Dobson/Ilya Sorokin,Islanders/Islanders,VIEW DETAILS
,UTM-FM,Adam Fantilli/Kirill Marchenko,Blue Jackets/Blue Jackets,VIEW DETAILS
,UTM-HB,Connor Bedard/Taylor Hall,Blackhawks/Blackhawks,VIEW DETAILS
,UTM-HE,Jack Eichel/Tomas Hertl,Golden Knights/Golden Knights,VIEW DETAILS
,UTM-HH,Jack Hughes/Luke Hughes,Devils/Devils,VIEW DETAILS
,UTM-KC,Clayton Keller/Logan Cooley,Hockey Club/Hockey Club,VIEW DETAILS
,UTM-KN,Jordan Kyrou/Jake Neighbours,Blues/Blues,VIEW DETAILS
,UTM-KP,Nikita Kucherov/Brayden Point,Lightning/Lightning,VIEW DETAILS
,UTM-KR,Patrick Kane/Lucas Raymond,Red Wings/Red Wings,VIEW DETAILS
,UTM-KS,Yegor Sharangovich/Nazem Kadri,Flames/Flames,VIEW DETAILS
,UTM-KT,Owen Tippett/Travis Konecny,Flyers/Flyers,VIEW DETAILS
,UTM-MD,Connor McDavid/Leon Draisaitl,Oilers/Oilers,VIEW DETAILS
,UTM-MH,Connor Hellebuyck/Josh Morrissey,Jets/Jets,VIEW DETAILS
,UTM-MP,David Pastrnak/Brad Marchand,Bruins/Bruins,VIEW DETAILS
,UTM-MR,Nathan MacKinnon/Mikko Rantanen,Avalanche/Avalanche,VIEW DETAILS
,UTM-MS,Jared McCann/Chandler Stephenson,Kraken/Kraken,VIEW DETAILS
,UTM-NM,William Nylander/Auston Matthews,Maple Leafs/Maple Leafs,VIEW DETAILS
,UTM-OD,Alex Ovechkin/Pierre-Luc Dubois,Capitals/Capitals,VIEW DETAILS
,UTM-QS,Igor Shesterkin/Jonathan Quick,Rangers/Rangers,VIEW DETAILS
,UTM-RJ,Wyatt Johnston/Jason Robertson,Stars/Stars,VIEW DETAILS
,UTM-SF,Steven Stamkos/Filip Forsberg,Predators/Predators,VIEW DETAILS
,UTM-SS,Nick Suzuki/Juraj Slafkovsky,Canadiens/Canadiens,VIEW DETAILS
,UTM-TE,William Eklund/Tyler Toffoli,Sharks/Sharks,VIEW DETAILS
,UTM-TS,Tim Stutzle/Brady Tkachuk,Senators/Senators,VIEW DETAILS
,UTM-ZM,Mason McTavish/Trevor Zegras,Ducks/Ducks,VIEW DETAILS
,UTM-BD,Rasmus Dahlin/Bowen Byram,Sabres/Sabres,VIEW DETAILS
,20,Sidney Crosby,Penguins,VIEW DETAILS
,SML-MA,Mitch Marner,Maple Leafs,VIEW DETAILS
,16,Vladimir Tarasenko,Blues,VIEW DETAILS
,22,Morgan Rielly,Maple Leafs,VIEW DETAILS
,86,Phil Esposito,Bruins,VIEW DETAILS
,50,Noah Dobson,Islanders,VIEW DETAILS
,SSPA-SW,Shea Weber,Canadiens,VIEW DETAILS
,SPM-BH,Bo Horvat,Canucks,VIEW DETAILS
,11,Steven Stamkos,Lightning,VIEW DETAILS
,UDA-RO,Jason Robertson,Stars,VIEW DETAILS
,UDA-MT,Matthew Tkachuk,Flames,VIEW DETAILS
,USA-TT,Troy Terry,Ducks,VIEW DETAILS
,US-RO,Jason Robertson,Stars,VIEW DETAILS
,184,Trey Fix-Wolansky,Blue Jackets,VIEW DETAILS
,70,Jason Robertson,Stars,VIEW DETAILS
,67,Tyler Toffoli,Flames,VIEW DETAILS
,12,Steven Stamkos,Lightning,VIEW DETAILS
,PT-FF,Filip Forsberg,Predators,VIEW DETAILS
,PT-JD,Jamie Drysdale,Ducks,VIEW DETAILS
,PT-TK,Travis Konecny,Flyers,VIEW DETAILS
,UDA-JR,Jason Robertson,Stars,VIEW DETAILS
,UE-EL,Eric Lindros,Flyers,VIEW DETAILS
,UE-BT,Brayden Tracey,Ducks,VIEW DETAILS
,UE-JP,Jacob Perreault,Ducks,VIEW DETAILS
,US-TH,Tyce Thompson,Devils,VIEW DETAILS
,UTA-SB,Sergei Bobrovsky,Panthers,VIEW DETAILS
,103,Connor Zary,Flames,VIEW DETAILS
,119,Mackie Samoskevich,Panthers,VIEW DETAILS
,141,Stanislav Svozil,Blue Jackets,VIEW DETAILS
,164,Jonathan Gruden,Penguins,VIEW DETAILS
,168,Nikita Nesterenko,Ducks,VIEW DETAILS
,178,Vincent Desharnais,Oilers,VIEW DETAILS
,4,Matty Beniers,Kraken,VIEW DETAILS
,13,Josh Norris,Senators,VIEW DETAILS
,14,Roman Josi,Predators,VIEW DETAILS
,15,Brad Marchand,Bruins,VIEW DETAILS
,21,Igor Shesterkin,Rangers,VIEW DETAILS
,24,Kyle Connor,Jets,VIEW DETAILS
,31,Mitch Marner,Maple Leafs,VIEW DETAILS
,36,Troy Terry,Ducks,VIEW DETAILS
,39,Josh Morrissey,Jets,VIEW DETAILS
,51,Jack Hughes,Devils,VIEW DETAILS
,57,Quinn Hughes,Canucks,VIEW DETAILS
,62,Artemi Panarin,Rangers,VIEW DETAILS
,64,Tage Thompson,Sabres,VIEW DETAILS
,65,Tim Stutzle,Senators,VIEW DETAILS
,107,Jiri Kulich,Sabres,VIEW DETAILS
,126,Brock Faber,Wild,VIEW DETAILS
,30,Jake Guentzel,Penguins,VIEW DETAILS
,78,Mario Lemieux,Penguins,VIEW DETAILS
,93,Keith Tkachuk,Blues,VIEW DETAILS
,113,Adam Fantilli,Blue Jackets,VIEW DETAILS
,128,Matthew Knies,Maple Leafs,VIEW DETAILS
,143,Simon Nemec,Devils,VIEW DETAILS
,BE-A,Matty Beniers,Kraken,VIEW DETAILS
,CZ-A,Connor Zary,Flames,VIEW DETAILS
,DB-A,Drake Batherson,Senators,VIEW DETAILS
,JH-A,Jack Hughes,Devils,VIEW DETAILS
,KC-A,Kyle Connor,Jets,VIEW DETAILS
,LE-A,Luke Evangelista,Predators,VIEW DETAILS
,MM-A,Mitch Marner,Maple Leafs,VIEW DETAILS
,QH-A,Quinn Hughes,Canucks,VIEW DETAILS
,TH-A,Tage Thompson,Sabres,VIEW DETAILS
,TT-A,Troy Terry,Ducks,VIEW DETAILS
,AF-A,Adam Fantilli,Blue Jackets,VIEW DETAILS
,03-AM,Auston Matthews,Maple Leafs,VIEW DETAILS
,03-JH,Jack Hughes,Devils,VIEW DETAILS
,03R-CZ,Connor Zary,Flames,VIEW DETAILS
,03R-AF,Adam Fantilli,Blue Jackets,VIEW DETAILS
,03R-MK,Matthew Knies,Maple Leafs,VIEW DETAILS
,03R-SN,Simon Nemec,Devils,VIEW DETAILS
,CC-FG,Filip Gustavsson,Wild,VIEW DETAILS
,CC-PR,Patrick Roy,Canadiens,VIEW DETAILS
,CC-CO,Chris Osgood,Red Wings,VIEW DETAILS
,CC-DA,Joey Daccord,Kraken,VIEW DETAILS
,ADT-CZ,Connor Zary,Flames,VIEW DETAILS
,ADT-JG,Jonathan Gruden,Penguins,VIEW DETAILS
,ADT-SS,Stanislav Svozil,Blue Jackets,VIEW DETAILS
,ADT-VD,Vincent Desharnais,Oilers,VIEW DETAILS
,LCU-JM,Jonathan Marchessault,Golden Knights,VIEW DETAILS
,LCU-KL,Kris Letang,Penguins,VIEW DETAILS
,LCU-ML,Mario Lemieux,Penguins,VIEW DETAILS
,LCU-PB,Patrice Bergeron,Bruins,VIEW DETAILS
,LCU-PR,Patrick Roy,Canadiens,VIEW DETAILS
,PT-BO,Matt Boldy,Wild,VIEW DETAILS
,PT-CS,Cole Sillinger,Blue Jackets,VIEW DETAILS
,PT-JK,Jordan Kyrou,Blues,VIEW DETAILS
,PT-JN,Josh Norris,Senators,VIEW DETAILS
,PT-KL,Kris Letang,Penguins,VIEW DETAILS
,RA-CZ,Connor Zary,Flames,VIEW DETAILS
,RA-NN,Nikita Nesterenko,Ducks,VIEW DETAILS
,RA-VD,Vincent Desharnais,Oilers,VIEW DETAILS
,RSM-AF,Adam Fantilli,Blue Jackets,VIEW DETAILS
,RSM-CZ,Connor Zary,Flames,VIEW DETAILS
,USM-AD,Alex DeBrincat,Red Wings,VIEW DETAILS
,USM-BC,Brandt Clarke,Kings,VIEW DETAILS
,USM-DB,Drake Batherson,Senators,VIEW DETAILS
,USM-DJ,Dakota Joshua,Canucks,VIEW DETAILS
,USM-JH,Jack Hughes,Devils,VIEW DETAILS
,USM-ML,Mario Lemieux,Penguins,VIEW DETAILS
,USM-TM,Timo Meier,Devils,VIEW DETAILS
,USM-WG,Wayne Gretzky,Oilers,VIEW DETAILS
,UMS-AK,Andrei Kuzmenko,Canucks,VIEW DETAILS
,UMS-AM,Auston Matthews,Maple Leafs,VIEW DETAILS
,UMS-AN,Alex Newhook,Canadiens,VIEW DETAILS
,UMS-BE,Matty Beniers,Kraken,VIEW DETAILS
,UMS-GV,Gabe Vilardi,Jets,VIEW DETAILS
,UMS-JE,Jack Eichel,Golden Knights,VIEW DETAILS
,UMS-JH,Jack Hughes,Devils,VIEW DETAILS
,UMS-JM,Josh Morrissey,Jets,VIEW DETAILS
,UMS-JN,Josh Norris,Senators,VIEW DETAILS
,UMS-JR,Jason Robertson,Stars,VIEW DETAILS
,UMS-JS,Jeremy Swayman,Bruins,VIEW DETAILS
,UMS-MM,Mitch Marner,Maple Leafs,VIEW DETAILS
,UMS-ND,Noah Dobson,Islanders,VIEW DETAILS
,UMS-RJ,Roman Josi,Predators,VIEW DETAILS
,UMS-TM,Timo Meier,Devils,VIEW DETAILS
,UMS-TT,Troy Terry,Ducks,VIEW DETAILS
,UMS-DG,Dylan Guenther,Coyotes,VIEW DETAILS
,UMS-EP,Elias Pettersson,Canucks,VIEW DETAILS
,UMS-KM,Kirill Marchenko,Blue Jackets,VIEW DETAILS
,UMS-MI,K'Andre Miller,Rangers,VIEW DETAILS
,UMS-PK,Peyton Krebs,Sabres,VIEW DETAILS
,UMS-SA,Jake Sanderson,Senators,VIEW DETAILS
,UMS-AL,Anton Lundell,Panthers,VIEW DETAILS
,UMS-AV,Andrei Vasilevskiy,Lightning,VIEW DETAILS
,UMS-MA,Mason McTavish,Ducks,VIEW DETAILS
,UMS-NS,Nick Schmaltz,Coyotes,VIEW DETAILS
,UMS-SR,Sam Reinhart,Panthers,VIEW DETAILS
,UA-AM,Auston Matthews,Maple Leafs,VIEW DETAILS
,UA-JB,Jordan Binnington,Blues,VIEW DETAILS
,UA-JE,Jack Eichel,Golden Knights,VIEW DETAILS
,UA-JN,Josh Norris,Senators,VIEW DETAILS
,UA-KL,Kris Letang,Penguins,VIEW DETAILS
,UA-MB,Matty Beniers,Kraken,VIEW DETAILS
,UA-TT,Tage Thompson,Sabres,VIEW DETAILS
,UE-AM,Auston Matthews,Maple Leafs,VIEW DETAILS
,UE-AN,Alex Newhook,Canadiens,VIEW DETAILS
,UE-DJ,Dakota Joshua,Canucks,VIEW DETAILS
,UE-RO,Ryan O'Reilly,Predators,VIEW DETAILS
,UE-TN,Thomas Novak,Predators,VIEW DETAILS
,UE-TO,Jake Walman,Red Wings,VIEW DETAILS
,UE-CZ,Connor Zary,Flames,VIEW DETAILS
,UE-DE,Vincent Desharnais,Oilers,VIEW DETAILS
,UE-JK,Jiri Kulich,Sabres,VIEW DETAILS
,UE-KN,Matthew Knies,Maple Leafs,VIEW DETAILS
,UE-MS,Mackie Samoskevich,Panthers,VIEW DETAILS
,UE-AF,Adam Fantilli,Blue Jackets,VIEW DETAILS
,UE-SN,Simon Nemec,Devils,VIEW DETAILS
,UI-18,Nikita Nesterenko,Ducks,VIEW DETAILS
,UI-30,Connor Zary,Flames,VIEW DETAILS
,UI-48,Mackie Samoskevich,Panthers,VIEW DETAILS
,UI-57,Stanislav Svozil,Blue Jackets,VIEW DETAILS
,UI-76,Jiri Kulich,Sabres,VIEW DETAILS
,UI-80,Vincent Desharnais,Oilers,VIEW DETAILS
,UI-82,Jonathan Gruden,Penguins,VIEW DETAILS
,UI-99,Connor Zary,Flames,VIEW DETAILS
,UI-94,Adam Fantilli,Blue Jackets,VIEW DETAILS
,UI-2,Adam Fantilli,Blue Jackets,VIEW DETAILS
,UI-5,Matthew Knies,Maple Leafs,VIEW DETAILS
,UI-92,Matthew Knies,Maple Leafs,VIEW DETAILS
,PL-JM,Josh Morrissey,Jets,VIEW DETAILS
,PL-KT,Keith Tkachuk,Coyotes,VIEW DETAILS
,PL-MS,Martin St. Louis,Lightning,VIEW DETAILS
,PL-PC,Paul Coffey,Hurricanes,VIEW DETAILS
,LPL-MM,Mark Messier,Oilers,VIEW DETAILS
,LPL-PE,Phil Esposito,Bruins,VIEW DETAILS
,LPL-SY,Steve Yzerman,Red Wings,VIEW DETAILS
,URS-CZ,Connor Zary,Flames,VIEW DETAILS
,URS-JG,Jonathan Gruden,Penguins,VIEW DETAILS
,URS-SS,Stanislav Svozil,Blue Jackets,VIEW DETAILS
,UPSA-LD,Leon Draisaitl,Oilers,VIEW DETAILS
,US-JB,Jordan Binnington,Blues,VIEW DETAILS
,US-MS,Martin St. Louis,Lightning,VIEW DETAILS
,1,Rasmus Dahlin,Sabres,VIEW DETAILS
,2,Carter Verhaeghe,Panthers,VIEW DETAILS
,3,Jake Sanderson,Senators,VIEW DETAILS
,4,Jake DeBrusk,Canucks,VIEW DETAILS
,5,Zach Werenski,Blue Jackets,VIEW DETAILS
,6,Steven Stamkos,Predators,VIEW DETAILS
,7,Jake Neighbours,Blues,VIEW DETAILS
,8,Mikko Rantanen,Stars,VIEW DETAILS
,9,Arber Xhekaj,Canadiens,VIEW DETAILS
,10,Chandler Stephenson,Kraken,VIEW DETAILS
,11,Cole Perfetti,Jets,VIEW DETAILS
,12,Morgan Frost,Flames,VIEW DETAILS
,13,Sam Reinhart,Panthers,VIEW DETAILS
,14,Jamie Drysdale,Flyers,VIEW DETAILS
,15,Conor Garland,Canucks,VIEW DETAILS
,16,Cutter Gauthier,Ducks,VIEW DETAILS
,17,Miro Heiskanen,Stars,VIEW DETAILS
,18,Anders Lee,Islanders,VIEW DETAILS
,19,Victor Hedman,Lightning,VIEW DETAILS
,20,Connor Zary,Flames,VIEW DETAILS
,21,Trevor Moore,Kings,VIEW DETAILS
,22,Owen Tippett,Flyers,VIEW DETAILS
,23,Tomas Hertl,Golden Knights,VIEW DETAILS
,24,Jaccob Slavin,Hurricanes,VIEW DETAILS
,25,Brandt Clarke,Kings,VIEW DETAILS
,26,Michael Bunting,Predators,VIEW DETAILS
,27,William Karlsson,Golden Knights,VIEW DETAILS
,28,Andrei Svechnikov,Hurricanes,VIEW DETAILS
,29,Anze Kopitar,Kings,VIEW DETAILS
,30,Bryan Rust,Penguins,VIEW DETAILS
,31,Mark Stone,Golden Knights,VIEW DETAILS
,32,JJ Peterka,Sabres,VIEW DETAILS
,33,Mattias Ekholm,Oilers,VIEW DETAILS
,34,Adam Fox,Rangers,VIEW DETAILS
,35,Clayton Keller,Hockey Club,VIEW DETAILS
,36,Martin Necas,Avalanche,VIEW DETAILS
,37,Matt Boldy,Wild,VIEW DETAILS
,38,Evgeni Malkin,Penguins,VIEW DETAILS
,39,Pierre-Luc Dubois,Capitals,VIEW DETAILS
,40,Tyler Bertuzzi,Blackhawks,VIEW DETAILS
,41,Mats Zuccarello,Wild,VIEW DETAILS
,42,Macklin Celebrini,Sharks,VIEW DETAILS
,43,Dylan Strome,Capitals,VIEW DETAILS
,44,Teuvo Teravainen,Blackhawks,VIEW DETAILS
,45,Brock Faber,Wild,VIEW DETAILS
,46,William Eklund,Sharks,VIEW DETAILS
,47,Logan Thompson,Capitals,VIEW DETAILS
,48,Sean Monahan,Blue Jackets,VIEW DETAILS
,49,Jacob Markstrom,Devils,VIEW DETAILS
,50,Brayden Schenn,Blues,VIEW DETAILS
,51,Adam Fantilli,Blue Jackets,VIEW DETAILS
,52,Filip Forsberg,Predators,VIEW DETAILS
,53,Jordan Kyrou,Blues,VIEW DETAILS
,54,Alex Tuch,Sabres,VIEW DETAILS
,55,Evan Bouchard,Oilers,VIEW DETAILS
,56,Tim Stutzle,Senators,VIEW DETAILS
,57,Mikhail Sergachev,Hockey Club,VIEW DETAILS
,58,Owen Power,Sabres,VIEW DETAILS
,59,Ryan Nugent-Hopkins,Oilers,VIEW DETAILS
,60,Drake Batherson,Senators,VIEW DETAILS
,61,Quinn Hughes,Canucks,VIEW DETAILS
,62,Frank Vatrano,Ducks,VIEW DETAILS
,63,Roope Hintz,Stars,VIEW DETAILS
,64,Luke Hughes,Devils,VIEW DETAILS
,65,Jake Guentzel,Lightning,VIEW DETAILS
,66,Hampus Lindholm,Bruins,VIEW DETAILS
,67,Alex DeBrincat,Red Wings,VIEW DETAILS
,68,Noah Dobson,Islanders,VIEW DETAILS
,69,Matthew Knies,Maple Leafs,VIEW DETAILS
,70,Nazem Kadri,Flames,VIEW DETAILS
,71,Anton Lundell,Panthers,VIEW DETAILS
,72,Travis Sanheim,Flyers,VIEW DETAILS
,73,Filip Hronek,Canucks,VIEW DETAILS
,74,Nikita Zadorov,Bruins,VIEW DETAILS
,75,Andrew Copp,Red Wings,VIEW DETAILS
,76,Bo Horvat,Islanders,VIEW DETAILS
,77,Max Domi,Maple Leafs,VIEW DETAILS
,78,David Pastrnak,Bruins,VIEW DETAILS
,79,J.T. Compher,Red Wings,VIEW DETAILS
,80,K'Andre Miller,Rangers,VIEW DETAILS
,81,Matias Maccelli,Hockey Club,VIEW DETAILS
,82,Artturi Lehkonen,Avalanche,VIEW DETAILS
,83,Roman Josi,Predators,VIEW DETAILS
,84,Brandon Montour,Kraken,VIEW DETAILS
,85,Leo Carlsson,Ducks,VIEW DETAILS
,86,Jason Robertson,Stars,VIEW DETAILS
,87,Timo Meier,Devils,VIEW DETAILS
,88,Brayden Point,Lightning,VIEW DETAILS
